year,gdp_per_capita,county_code,gdp,gdp_density,county,economy_unit,match_status,gb,year_display
2024,,210224,116.8998,,长海县,亿元,matched,156210224,2024
2024,,210281,1235.7533,,瓦房店市,亿元,matched,156210281,2024
2024,,210283,701.4994,,庄河市,亿元,matched,156210283,2024
2024,,210302,,,铁东区,亿元,no_data,156210302,2024
2024,,210303,,,铁西区,亿元,no_data,156210303,2024
2024,,210304,,,立山区,亿元,no_data,156210304,2024
2024,,210311,,,千山区,亿元,no_data,156210311,2024
2024,,210321,183.4858,,台安县,亿元,matched,156210321,2024
2024,,210323,178.4653,,岫岩满族自治县,亿元,matched,156210323,2024
2024,,210381,726.616,,海城市,亿元,matched,156210381,2024
2024,,210402,,,新抚区,亿元,no_data,156210402,2024
2024,,210403,,,东洲区,亿元,no_data,156210403,2024
2024,,210404,,,望花区,亿元,no_data,156210404,2024
2024,,210411,,,顺城区,亿元,no_data,156210411,2024
2024,,210421,33.8369,,抚顺县,亿元,matched,156210421,2024
2024,,210422,63.4886,,新宾满族自治县,亿元,matched,156210422,2024
2024,,210423,72.9686,,清原满族自治县,亿元,matched,156210423,2024
2024,,210502,,,平山区,亿元,no_data,156210502,2024
2024,,210503,,,溪湖区,亿元,no_data,156210503,2024
2024,,210504,,,明山区,亿元,no_data,156210504,2024
2024,,210505,,,南芬区,亿元,no_data,156210505,2024
2024,,210521,164.6528,,本溪满族自治县,亿元,matched,156210521,2024
2024,,210522,158.3746,,桓仁满族自治县,亿元,matched,156210522,2024
2024,,210602,,,元宝区,亿元,no_data,156210602,2024
2024,,210603,,,振兴区,亿元,no_data,156210603,2024
2024,,210604,,,振安区,亿元,no_data,156210604,2024
2024,,210624,124.7112,,宽甸满族自治县,亿元,matched,156210624,2024
2024,,210681,301.709,,东港市,亿元,matched,156210681,2024
2024,,210682,211.909,,凤城市,亿元,matched,156210682,2024
2024,,210702,,,古塔区,亿元,no_data,156210702,2024
2024,,210703,,,凌河区,亿元,no_data,156210703,2024
2024,,210711,,,太和区,亿元,no_data,156210711,2024
2024,,210726,153.5102,,黑山县,亿元,matched,156210726,2024
2024,,210727,130.0679,,义县,亿元,matched,156210727,2024
2024,,210781,185.7206,,凌海市,亿元,matched,156210781,2024
2024,,210782,144.5927,,北镇市,亿元,matched,156210782,2024
2024,,210802,,,站前区,亿元,no_data,156210802,2024
2024,,210803,,,西市区,亿元,no_data,156210803,2024
2024,,210804,,,鲅鱼圈区,亿元,no_data,156210804,2024
2024,,210811,,,老边区,亿元,no_data,156210811,2024
2024,,210881,200.3456,,盖州市,亿元,matched,156210881,2024
2024,,210882,321.0134,,大石桥市,亿元,matched,156210882,2024
2024,,210902,,,海州区,亿元,no_data,156210902,2024
2024,,210903,,,新邱区,亿元,no_data,156210903,2024
2024,,210904,,,太平区,亿元,no_data,156210904,2024
2024,,210905,,,清河门区,亿元,no_data,156210905,2024
2024,,210911,,,细河区,亿元,no_data,156210911,2024
2024,,210921,197.7835,,阜新蒙古族自治县,亿元,matched,156210921,2024
2024,,210922,144.9385,,彰武县,亿元,matched,156210922,2024
2024,,211002,,,白塔区,亿元,no_data,156211002,2024
2024,,211003,,,文圣区,亿元,no_data,156211003,2024
2024,,211004,,,宏伟区,亿元,no_data,156211004,2024
2024,,211005,,,弓长岭区,亿元,no_data,156211005,2024
2024,,211011,,,太子河区,亿元,no_data,156211011,2024
2024,,211021,159.4173,,辽阳县,亿元,matched,156211021,2024
2024,,211081,170.6763,,灯塔市,亿元,matched,156211081,2024
2024,,211102,,,双台子区,亿元,no_data,156211102,2024
2024,,211103,,,兴隆台区,亿元,no_data,156211103,2024
2024,,211104,321.5964,,大洼区,亿元,matched,156211104,2024
2024,,211122,169.1029,,盘山县,亿元,matched,156211122,2024
2024,,211202,,,银州区,亿元,no_data,156211202,2024
2024,,211204,,,清河区,亿元,no_data,156211204,2024
2024,,211221,128.8466,,铁岭县,亿元,matched,156211221,2024
2024,,211223,62.1305,,西丰县,亿元,matched,156211223,2024
2024,,211224,165.6395,,昌图县,亿元,matched,156211224,2024
2024,,211281,107.7579,,调兵山市,亿元,matched,156211281,2024
2024,,211282,123.8419,,开原市,亿元,matched,156211282,2024
2024,,211302,,,双塔区,亿元,no_data,156211302,2024
2024,,211303,,,龙城区,亿元,no_data,156211303,2024
2024,,211321,138.1271,,朝阳县,亿元,matched,156211321,2024
2024,,211322,174.622,,建平县,亿元,matched,156211322,2024
2024,,211324,130.438,,喀喇沁左翼蒙古族自治县,亿元,matched,156211324,2024
2024,,211381,179.3642,,北票市,亿元,matched,156211381,2024
2024,,211382,208.0915,,凌源市,亿元,matched,156211382,2024
2024,,211402,,,连山区,亿元,no_data,156211402,2024
2024,,211403,,,龙港区,亿元,matched,156211403,2024
2024,,211404,,,南票区,亿元,no_data,156211404,2024
2024,,211421,218.6884,,绥中县,亿元,matched,156211421,2024
2024,,211422,119.1516,,建昌县,亿元,matched,156211422,2024
2024,,211481,175.2539,,兴城市,亿元,matched,156211481,2024
2024,,220102,,,南关区,亿元,no_data,156220102,2024
2024,,220103,,,宽城区,亿元,no_data,156220103,2024
2024,,220104,,,朝阳区,亿元,no_data,156220104,2024
2024,,220105,,,二道区,亿元,no_data,156220105,2024
2024,,220106,,,绿园区,亿元,no_data,156220106,2024
2024,,220112,,,双阳区,亿元,no_data,156220112,2024
2024,,220113,276.2876,,九台区,亿元,matched,156220113,2024
2024,,220122,320.219,,农安县,亿元,matched,156220122,2024
2024,,220182,300.4231,,榆树市,亿元,matched,156220182,2024
2024,,220183,274.8422,,德惠市,亿元,matched,156220183,2024
2024,,220184,500.6985,,公主岭市,亿元,matched,156220184,2024
2024,,220202,,,昌邑区,亿元,no_data,156220202,2024
2024,,220203,,,龙潭区,亿元,no_data,156220203,2024
2024,,220204,,,船营区,亿元,no_data,156220204,2024
2024,,220211,,,丰满区,亿元,no_data,156220211,2024
2024,,220221,79.2463,,永吉县,亿元,matched,156220221,2024
2024,,220281,106.6361,,蛟河市,亿元,matched,156220281,2024
2024,,220282,,,桦甸市,亿元,no_data,156220282,2024
2024,,220283,,,舒兰市,亿元,no_data,156220283,2024
2024,,220284,,,磐石市,亿元,no_data,156220284,2024
2024,,220302,,,铁西区,亿元,no_data,156220302,2024
2024,,220303,,,铁东区,亿元,no_data,156220303,2024
2024,,220322,162.8862,,梨树县,亿元,matched,156220322,2024
2024,,220323,101.0457,,伊通满族自治县,亿元,matched,156220323,2024
2024,,220382,110.7467,,双辽市,亿元,matched,156220382,2024
2024,,220402,,,龙山区,亿元,no_data,156220402,2024
2024,,220403,,,西安区,亿元,no_data,156220403,2024
2024,,220421,148.2617,,东丰县,亿元,matched,156220421,2024
2024,,220422,119.0237,,东辽县,亿元,matched,156220422,2024
2024,,220502,,,东昌区,亿元,no_data,156220502,2024
2024,,220503,,,二道江区,亿元,no_data,156220503,2024
2024,,220521,90.2129,,通化县,亿元,matched,156220521,2024
2024,,220523,93.4953,,辉南县,亿元,matched,156220523,2024
2024,,220524,90.114,,柳河县,亿元,matched,156220524,2024
2024,,220581,189.0502,,梅河口市,亿元,matched,156220581,2024
2024,,220582,71.0354,,集安市,亿元,matched,156220582,2024
2024,,220602,,,浑江区,亿元,no_data,156220602,2024
2024,,220605,79.0157,,江源区,亿元,matched,156220605,2024
2024,,220621,144.7722,,抚松县,亿元,matched,156220621,2024
2024,,220622,73.2093,,靖宇县,亿元,matched,156220622,2024
2024,,220623,42.3114,,长白朝鲜族自治县,亿元,matched,156220623,2024
2024,,220681,77.6693,,临江市,亿元,matched,156220681,2024
2024,,220702,,,宁江区,亿元,no_data,156220702,2024
2024,,220721,200.2668,,前郭尔罗斯蒙古族自治县,亿元,matched,156220721,2024
2024,,220722,194.0399,,长岭县,亿元,matched,156220722,2024
2024,,220723,97.2702,,乾安县,亿元,matched,156220723,2024
2024,,220781,184.5964,,扶余市,亿元,matched,156220781,2024
2024,,220802,,,洮北区,亿元,no_data,156220802,2024
2024,,220821,90.0915,,镇赉县,亿元,matched,156220821,2024
2024,,220822,114.4754,,通榆县,亿元,matched,156220822,2024
2024,,220881,103.8,,洮南市,亿元,matched,156220881,2024
2024,,220882,107.8136,,大安市,亿元,matched,156220882,2024
2024,,222401,451.121,,延吉市,亿元,matched,156222401,2024
2024,,222402,31.0154,,图们市,亿元,matched,156222402,2024
2024,,222403,183.979,,敦化市,亿元,matched,156222403,2024
2024,,222404,137.1996,,珲春市,亿元,matched,156222404,2024
2024,,222405,44.8382,,龙井市,亿元,matched,156222405,2024
2024,,222406,43.7066,,和龙市,亿元,matched,156222406,2024
2024,,222424,70.0876,,汪清县,亿元,matched,156222424,2024
2024,,222426,56.1502,,安图县,亿元,matched,156222426,2024
2024,,230102,,,道里区,亿元,no_data,156230102,2024
2024,,230103,,,南岗区,亿元,no_data,156230103,2024
2024,,230104,,,道外区,亿元,no_data,156230104,2024
2024,,230108,,,平房区,亿元,no_data,156230108,2024
2024,,230109,,,松北区,亿元,no_data,156230109,2024
2024,,230110,,,香坊区,亿元,no_data,156230110,2024
2024,,230111,142.2007,,呼兰区,亿元,matched,156230111,2024
2024,,230112,218.2661,,阿城区,亿元,matched,156230112,2024
2024,,230113,248.9569,,双城区,亿元,matched,156230113,2024
2024,,230123,126.9555,,依兰县,亿元,matched,156230123,2024
2024,,230124,78.2312,,方正县,亿元,matched,156230124,2024
2024,,230125,209.0431,,宾县,亿元,matched,156230125,2024
2024,,230126,138.3037,,巴彦县,亿元,matched,156230126,2024
2024,,230127,91.203,,木兰县,亿元,matched,156230127,2024
2024,,230128,94.0234,,通河县,亿元,matched,156230128,2024
2024,,230129,78.6853,,延寿县,亿元,matched,156230129,2024
2024,,230183,201.4355,,尚志市,亿元,matched,156230183,2024
2024,,230184,339.4942,,五常市,亿元,matched,156230184,2024
2024,,230202,,,龙沙区,亿元,no_data,156230202,2024
2024,,230203,,,建华区,亿元,no_data,156230203,2024
2024,,230204,,,铁锋区,亿元,no_data,156230204,2024
2024,,230205,,,昂昂溪区,亿元,no_data,156230205,2024
2024,,230206,,,富拉尔基区,亿元,no_data,156230206,2024
2024,,230207,,,碾子山区,亿元,no_data,156230207,2024
2024,,230208,,,梅里斯达斡尔族区,亿元,no_data,156230208,2024
2024,,230221,118.706,,龙江县,亿元,matched,156230221,2024
2024,,230223,81.4525,,依安县,亿元,matched,156230223,2024
2024,,230224,84.1332,,泰来县,亿元,matched,156230224,2024
2024,,230225,106.3761,,甘南县,亿元,matched,156230225,2024
2024,,230227,90.1531,,富裕县,亿元,matched,156230227,2024
2024,,230229,73.1064,,克山县,亿元,matched,156230229,2024
2024,,230230,79.7856,,克东县,亿元,matched,156230230,2024
2024,,230231,75.0544,,拜泉县,亿元,matched,156230231,2024
2024,,230281,122.2215,,讷河市,亿元,matched,156230281,2024
2024,,230302,,,鸡冠区,亿元,no_data,156230302,2024
2024,,230303,,,恒山区,亿元,no_data,156230303,2024
2024,,230304,,,滴道区,亿元,no_data,156230304,2024
2024,,230305,,,梨树区,亿元,no_data,156230305,2024
2024,,230306,,,城子河区,亿元,no_data,156230306,2024
2024,,230307,,,麻山区,亿元,no_data,156230307,2024
2024,,230321,96.9451,,鸡东县,亿元,matched,156230321,2024
2024,,230381,156.6238,,虎林市,亿元,matched,156230381,2024
2024,,230382,145.1264,,密山市,亿元,matched,156230382,2024
2024,,230402,,,向阳区,亿元,no_data,156230402,2024
2024,,230403,,,工农区,亿元,no_data,156230403,2024
2024,,230404,,,南山区,亿元,no_data,156230404,2024
2024,,230405,,,兴安区,亿元,no_data,156230405,2024
2024,,230406,,,东山区,亿元,no_data,156230406,2024
2024,,230407,,,兴山区,亿元,no_data,156230407,2024
2024,,230421,114.8424,,萝北县,亿元,matched,156230421,2024
2024,,230422,64.6739,,绥滨县,亿元,matched,156230422,2024
2024,,230502,,,尖山区,亿元,no_data,156230502,2024
2024,,230503,,,岭东区,亿元,no_data,156230503,2024
2024,,230505,,,四方台区,亿元,no_data,156230505,2024
2024,,230506,,,宝山区,亿元,no_data,156230506,2024
2024,,230521,78.4603,,集贤县,亿元,matched,156230521,2024
2024,,230522,43.3437,,友谊县,亿元,matched,156230522,2024
2024,,230523,174.5108,,宝清县,亿元,matched,156230523,2024
2024,,230524,75.3353,,饶河县,亿元,matched,156230524,2024
2024,,230602,,,萨尔图区,亿元,no_data,156230602,2024
2024,,230603,,,龙凤区,亿元,no_data,156230603,2024
2024,,230604,,,让胡路区,亿元,no_data,156230604,2024
2024,,230605,,,红岗区,亿元,no_data,156230605,2024
2024,,230606,,,大同区,亿元,no_data,156230606,2024
2024,,230621,128.3169,,肇州县,亿元,matched,156230621,2024
2024,,230622,134.4247,,肇源县,亿元,matched,156230622,2024
2024,,230623,104.0757,,林甸县,亿元,matched,156230623,2024
2024,,230624,123.0729,,杜尔伯特蒙古族自治县,亿元,matched,156230624,2024
2024,,230717,,,伊美区,亿元,no_data,156230717,2024
2024,,230718,,,乌翠区,亿元,no_data,156230718,2024
2024,,230719,,,友好区,亿元,no_data,156230719,2024
2024,,230722,32.5858,,嘉荫县,亿元,matched,156230722,2024
2024,,230723,21.2222,,汤旺县,亿元,matched,156230723,2024
2024,,230724,29.0399,,丰林县,亿元,matched,156230724,2024
2024,,230725,18.6577,,大箐山县,亿元,matched,156230725,2024
2024,,230726,23.0753,,南岔县,亿元,matched,156230726,2024
2024,,230751,,,金林区,亿元,no_data,156230751,2024
2024,,230781,105.2155,,铁力市,亿元,matched,156230781,2024
2024,,230803,,,向阳区,亿元,no_data,156230803,2024
2024,,230804,,,前进区,亿元,no_data,156230804,2024
2024,,230805,,,东风区,亿元,no_data,156230805,2024
2024,,230811,,,郊区,亿元,no_data,156230811,2024
2024,,230822,151.5452,,桦南县,亿元,matched,156230822,2024
2024,,230826,79.0074,,桦川县,亿元,matched,156230826,2024
2024,,230828,96.5534,,汤原县,亿元,matched,156230828,2024
2024,,230881,119.7685,,同江市,亿元,matched,156230881,2024
2024,,230882,198.1234,,富锦市,亿元,matched,156230882,2024
2024,,230883,86.6923,,抚远市,亿元,matched,156230883,2024
2024,,230902,,,新兴区,亿元,no_data,156230902,2024
2024,,230903,,,桃山区,亿元,no_data,156230903,2024
2024,,230904,,,茄子河区,亿元,no_data,156230904,2024
2024,,230921,61.9316,,勃利县,亿元,matched,156230921,2024
2024,,231002,,,东安区,亿元,no_data,156231002,2024
2024,,231003,,,阳明区,亿元,no_data,156231003,2024
2024,,231004,,,爱民区,亿元,no_data,156231004,2024
2024,,231005,,,西安区,亿元,no_data,156231005,2024
2024,,231025,78.369,,林口县,亿元,matched,156231025,2024
2024,,231081,120.7996,,绥芬河市,亿元,matched,156231081,2024
2024,,231083,138.8662,,海林市,亿元,matched,156231083,2024
2024,,231084,132.6745,,宁安市,亿元,matched,156231084,2024
2024,,231085,151.3971,,穆棱市,亿元,matched,156231085,2024
2024,,231086,85.9235,,东宁市,亿元,matched,156231086,2024
2024,,231102,,,爱辉区,亿元,no_data,156231102,2024
2024,,231123,50.9249,,逊克县,亿元,matched,156231123,2024
2024,,231124,27.4764,,孙吴县,亿元,matched,156231124,2024
2024,,231181,160.5631,,北安市,亿元,matched,156231181,2024
2024,,231182,118.0988,,五大连池市,亿元,matched,156231182,2024
2024,,231183,,,嫩江市,亿元,no_data,156231183,2024
2024,,231202,,,北林区,亿元,no_data,156231202,2024
2024,,231221,82.064,,望奎县,亿元,matched,156231221,2024
2024,,231222,83.7257,,兰西县,亿元,matched,156231222,2024
2024,,231223,89.8024,,青冈县,亿元,matched,156231223,2024
2024,,231224,96.1219,,庆安县,亿元,matched,156231224,2024
2024,,231225,55.8409,,明水县,亿元,matched,156231225,2024
2024,,231226,60.6542,,绥棱县,亿元,matched,156231226,2024
2024,,231281,191.0158,,安达市,亿元,matched,156231281,2024
2024,,231282,228.1241,,肇东市,亿元,matched,156231282,2024
2024,,231283,135.211,,海伦市,亿元,matched,156231283,2024
2024,,232701,35.1358,,漠河市,亿元,matched,156232701,2024
2024,,232721,20.5351,,呼玛县,亿元,matched,156232721,2024
2024,,232722,,,塔河县,亿元,no_data,156232722,2024
2024,,310101,,,黄浦区,亿元,no_data,156310101,2024
2024,,310104,,,徐汇区,亿元,no_data,156310104,2024
2024,,310105,,,长宁区,亿元,no_data,156310105,2024
2024,,310106,,,静安区,亿元,no_data,156310106,2024
2024,,310107,,,普陀区,亿元,no_data,156310107,2024
2024,,310109,,,虹口区,亿元,no_data,156310109,2024
2024,,310110,,,杨浦区,亿元,no_data,156310110,2024
2024,,310112,,,闵行区,亿元,no_data,156310112,2024
2024,,310113,,,宝山区,亿元,no_data,156310113,2024
2024,,310114,,,嘉定区,亿元,no_data,156310114,2024
2024,,310115,,,浦东新区,亿元,no_data,156310115,2024
2024,,310116,,,金山区,亿元,no_data,156310116,2024
2024,,310117,,,松江区,亿元,no_data,156310117,2024
2024,,310118,,,青浦区,亿元,no_data,156310118,2024
2024,,310120,,,奉贤区,亿元,no_data,156310120,2024
2024,,310151,,,崇明区,亿元,no_data,156310151,2024
2024,,320102,,,玄武区,亿元,no_data,156320102,2024
2024,,320104,,,秦淮区,亿元,no_data,156320104,2024
2024,,320105,,,建邺区,亿元,no_data,156320105,2024
2024,,320106,,,鼓楼区,亿元,no_data,156320106,2024
2024,,320111,592.33,,浦口区,亿元,matched,156320111,2024
2024,,320113,,,栖霞区,亿元,no_data,156320113,2024
2024,,320114,,,雨花台区,亿元,no_data,156320114,2024
2024,,320115,3181.14,,江宁区,亿元,matched,156320115,2024
2024,,320116,684.18,,六合区,亿元,matched,156320116,2024
2024,,320117,1110.6,,溧水区,亿元,matched,156320117,2024
2024,,320118,627.56,,高淳区,亿元,matched,156320118,2024
2024,,320205,1345.76,,锡山区,亿元,matched,156320205,2024
2024,,320206,,,惠山区,亿元,no_data,156320206,2024
2024,,320211,,,滨湖区,亿元,no_data,156320211,2024
2024,,320213,,,梁溪区,亿元,no_data,156320213,2024
2024,,320214,,,新吴区,亿元,no_data,156320214,2024
2024,,320281,5126.13,,江阴市,亿元,matched,156320281,2024
2024,,320282,2455.02,,宜兴市,亿元,matched,156320282,2024
2024,,320302,,,鼓楼区,亿元,no_data,156320302,2024
2024,,320303,,,云龙区,亿元,no_data,156320303,2024
2024,,320305,,,贾汪区,亿元,no_data,156320305,2024
2024,,320311,,,泉山区,亿元,no_data,156320311,2024
2024,,320312,1485.71,,铜山区,亿元,matched,156320312,2024
2024,,320321,615.91,,丰县,亿元,matched,156320321,2024
2024,,320322,1126.09,,沛县,亿元,matched,156320322,2024
2024,,320324,772.46,,睢宁县,亿元,matched,156320324,2024
2024,,320381,1026.64,,新沂市,亿元,matched,156320381,2024
2024,,320382,1354.89,,邳州市,亿元,matched,156320382,2024
2024,,320402,,,天宁区,亿元,no_data,156320402,2024
2024,,320404,,,钟楼区,亿元,no_data,156320404,2024
2024,,320411,,,新北区,亿元,no_data,156320411,2024
2024,,320412,3441.85,,武进区,亿元,matched,156320412,2024
2024,,320413,1402.54,,金坛区,亿元,matched,156320413,2024
2024,,320481,1708.39,,溧阳市,亿元,matched,156320481,2024
2024,,320505,,,虎丘区,亿元,no_data,156320505,2024
2024,,320506,2005.7,,吴中区,亿元,matched,156320506,2024
2024,,320507,,,相城区,亿元,no_data,156320507,2024
2024,,320508,,,姑苏区,亿元,no_data,156320508,2024
2024,,320509,2660.1,,吴江区,亿元,matched,156320509,2024
2024,,320581,3079.1,,常熟市,亿元,matched,156320581,2024
2024,,320582,3376.3,,张家港市,亿元,matched,156320582,2024
2024,,320583,5380.2,,昆山市,亿元,matched,156320583,2024
2024,,320585,1880.0,,太仓市,亿元,matched,156320585,2024
2024,,320612,1787.9,,通州区,亿元,matched,156320612,2024
2024,,320613,,,崇川区,亿元,no_data,156320613,2024
2024,,320614,,,海门区,亿元,no_data,156320614,2024
2024,,320623,1430.5,,如东县,亿元,matched,156320623,2024
2024,,320681,1514.6,,启东市,亿元,matched,156320681,2024
2024,,320682,1615.5,,如皋市,亿元,matched,156320682,2024
2024,,320685,1507.0,,海安市,亿元,matched,156320685,2024
2024,,320703,,,连云区,亿元,no_data,156320703,2024
2024,,320706,,,海州区,亿元,no_data,156320706,2024
2024,,320707,803.28,,赣榆区,亿元,matched,156320707,2024
2024,,320722,800.82,,东海县,亿元,matched,156320722,2024
2024,,320723,491.67,,灌云县,亿元,matched,156320723,2024
2024,,320724,516.69,,灌南县,亿元,matched,156320724,2024
2024,,320803,856.62,,淮安区,亿元,matched,156320803,2024
2024,,320804,762.5,,淮阴区,亿元,matched,156320804,2024
2024,,320812,,,清江浦区,亿元,no_data,156320812,2024
2024,,320813,466.88,,洪泽区,亿元,matched,156320813,2024
2024,,320826,801.95,,涟水县,亿元,matched,156320826,2024
2024,,320830,585.54,,盱眙县,亿元,matched,156320830,2024
2024,,320831,464.06,,金湖县,亿元,matched,156320831,2024
2024,,320902,,,亭湖区,亿元,no_data,156320902,2024
2024,,320903,782.17,,盐都区,亿元,matched,156320903,2024
2024,,320904,841.62,,大丰区,亿元,matched,156320904,2024
2024,,320921,514.88,,响水县,亿元,matched,156320921,2024
2024,,320922,680.67,,滨海县,亿元,matched,156320922,2024
2024,,320923,778.17,,阜宁县,亿元,matched,156320923,2024
2024,,320924,781.13,,射阳县,亿元,matched,156320924,2024
2024,,320925,779.82,,建湖县,亿元,matched,156320925,2024
2024,,320981,1190.94,,东台市,亿元,matched,156320981,2024
2024,,321002,,,广陵区,亿元,no_data,156321002,2024
2024,,321003,1384.96,,邗江区,亿元,matched,156321003,2024
2024,,321012,1381.17,,江都区,亿元,matched,156321012,2024
2024,,321023,980.87,,宝应县,亿元,matched,156321023,2024
2024,,321081,1093.88,,仪征市,亿元,matched,156321081,2024
2024,,321084,1107.09,,高邮市,亿元,matched,156321084,2024
2024,,321102,,,京口区,亿元,no_data,156321102,2024
2024,,321111,,,润州区,亿元,no_data,156321111,2024
2024,,321112,514.94,,丹徒区,亿元,matched,156321112,2024
2024,,321181,1561.09,,丹阳市,亿元,matched,156321181,2024
2024,,321182,667.0,,扬中市,亿元,matched,156321182,2024
2024,,321183,815.04,,句容市,亿元,matched,156321183,2024
2024,,321202,,,海陵区,亿元,no_data,156321202,2024
2024,,321203,,,高港区,亿元,no_data,156321203,2024
2024,,321204,951.49,,姜堰区,亿元,matched,156321204,2024
2024,,321281,1240.37,,兴化市,亿元,matched,156321281,2024
2024,,321282,1403.95,,靖江市,亿元,matched,156321282,2024
2024,,321283,1467.53,,泰兴市,亿元,matched,156321283,2024
2024,,321302,,,宿城区,亿元,no_data,156321302,2024
2024,,321311,626.54,,宿豫区,亿元,matched,156321311,2024
2024,,321322,1560.39,,沭阳县,亿元,matched,156321322,2024
2024,,321323,787.56,,泗阳县,亿元,matched,156321323,2024
2024,,321324,768.23,,泗洪县,亿元,matched,156321324,2024
2024,,330102,,,上城区,亿元,no_data,156330102,2024
2024,,330105,,,拱墅区,亿元,no_data,156330105,2024
2024,,330106,,,西湖区,亿元,no_data,156330106,2024
2024,,330108,,,滨江区,亿元,no_data,156330108,2024
2024,,330109,2431.65,,萧山区,亿元,matched,156330109,2024
2024,,330110,3355.6718,,余杭区,亿元,matched,156330110,2024
2024,,330111,,,富阳区,亿元,no_data,156330111,2024
2024,,330112,,,临安区,亿元,no_data,156330112,2024
2024,,330113,,,临平区,亿元,no_data,156330113,2024
2024,,330114,,,钱塘区,亿元,no_data,156330114,2024
2024,,330122,502.07,,桐庐县,亿元,matched,156330122,2024
2024,,330127,294.849,,淳安县,亿元,matched,156330127,2024
2024,,330182,,,建德市,亿元,no_data,156330182,2024
2024,,330203,,,海曙区,亿元,no_data,156330203,2024
2024,,330205,,,江北区,亿元,no_data,156330205,2024
2024,,330206,,,北仑区,亿元,no_data,156330206,2024
2024,,330211,,,镇海区,亿元,no_data,156330211,2024
2024,,330212,,,鄞州区,亿元,no_data,156330212,2024
2024,,330213,,,奉化区,亿元,no_data,156330213,2024
2024,,330225,,,象山县,亿元,no_data,156330225,2024
2024,,330226,,,宁海县,亿元,no_data,156330226,2024
2024,,330281,,,余姚市,亿元,no_data,156330281,2024
2024,,330282,,,慈溪市,亿元,no_data,156330282,2024
2024,,330302,,,鹿城区,亿元,no_data,156330302,2024
2024,,330303,,,龙湾区,亿元,no_data,156330303,2024
2024,,330304,,,瓯海区,亿元,no_data,156330304,2024
2024,,330305,197.4416,,洞头区,亿元,matched,156330305,2024
2024,,330324,606.3498,,永嘉县,亿元,matched,156330324,2024
2024,,330326,777.462,,平阳县,亿元,matched,156330326,2024
2024,,330327,543.2402,,苍南县,亿元,matched,156330327,2024
2024,,330328,165.7484,,文成县,亿元,matched,156330328,2024
2024,,330329,184.0019,,泰顺县,亿元,matched,156330329,2024
2024,,330381,1451.9819,,瑞安市,亿元,matched,156330381,2024
2024,,330382,1766.7362,,乐清市,亿元,matched,156330382,2024
2024,,330383,443.7277,,龙港市,亿元,matched,156330383,2024
2024,,330402,,,南湖区,亿元,no_data,156330402,2024
2024,,330411,,,秀洲区,亿元,no_data,156330411,2024
2024,,330421,958.2858,,嘉善县,亿元,matched,156330421,2024
2024,,330424,725.37,,海盐县,亿元,matched,156330424,2024
2024,,330481,1397.1561,,海宁市,亿元,matched,156330481,2024
2024,,330482,1078.2729,,平湖市,亿元,matched,156330482,2024
2024,,330483,1347.1132,,桐乡市,亿元,matched,156330483,2024
2024,,330502,,,吴兴区,亿元,no_data,156330502,2024
2024,,330503,,,南浔区,亿元,no_data,156330503,2024
2024,,330521,722.5388,,德清县,亿元,matched,156330521,2024
2024,,330522,927.7517,,长兴县,亿元,matched,156330522,2024
2024,,330523,675.5674,,安吉县,亿元,matched,156330523,2024
2024,,330602,,,越城区,亿元,no_data,156330602,2024
2024,,330603,2252.284,,柯桥区,亿元,matched,156330603,2024
2024,,330604,1381.3676,,上虞区,亿元,matched,156330604,2024
2024,,330624,660.0579,,新昌县,亿元,matched,156330624,2024
2024,,330681,1861.0764,,诸暨市,亿元,matched,156330681,2024
2024,,330683,800.2496,,嵊州市,亿元,matched,156330683,2024
2024,,330702,,,婺城区,亿元,no_data,156330702,2024
2024,,330703,,,金东区,亿元,no_data,156330703,2024
2024,,330723,394.2136,,武义县,亿元,matched,156330723,2024
2024,,330726,320.2415,,浦江县,亿元,matched,156330726,2024
2024,,330727,156.81,,磐安县,亿元,matched,156330727,2024
2024,,330781,554.82,,兰溪市,亿元,matched,156330781,2024
2024,,330782,2503.5131,,义乌市,亿元,matched,156330782,2024
2024,,330783,875.14,,东阳市,亿元,matched,156330783,2024
2024,,330784,835.5255,,永康市,亿元,matched,156330784,2024
2024,,330802,,,柯城区,亿元,no_data,156330802,2024
2024,,330803,362.75,,衢江区,亿元,matched,156330803,2024
2024,,330822,223.3232,,常山县,亿元,matched,156330822,2024
2024,,330824,203.0699,,开化县,亿元,matched,156330824,2024
2024,,330825,337.5242,,龙游县,亿元,matched,156330825,2024
2024,,330881,430.4726,,江山市,亿元,matched,156330881,2024
2024,,330902,,,定海区,亿元,no_data,156330902,2024
2024,,330903,,,普陀区,亿元,no_data,156330903,2024
2024,,330921,793.5071,,岱山县,亿元,matched,156330921,2024
2024,,330922,172.3596,,嵊泗县,亿元,matched,156330922,2024
2024,,331002,,,椒江区,亿元,no_data,156331002,2024
2024,,331003,,,黄岩区,亿元,no_data,156331003,2024
2024,,331004,,,路桥区,亿元,no_data,156331004,2024
2024,,331022,386.2586,,三门县,亿元,matched,156331022,2024
2024,,331023,391.6703,,天台县,亿元,matched,156331023,2024
2024,,331024,349.0413,,仙居县,亿元,matched,156331024,2024
2024,,331081,1417.6346,,温岭市,亿元,matched,156331081,2024
2024,,331082,971.6806,,临海市,亿元,matched,156331082,2024
2024,,331083,795.0567,,玉环市,亿元,matched,156331083,2024
