year,gdp_per_capita,county_code,gdp,gdp_density,county,economy_unit,match_status,gb,year_display
2019,,130506,,,南和区,亿元,matched,156130506,2019
2019,,130522,49.3337,,临城县,亿元,matched,156130522,2019
2019,,130523,73.1254,,内丘县,亿元,matched,156130523,2019
2019,,130524,45.4955,,柏乡县,亿元,matched,156130524,2019
2019,,130525,104.005,,隆尧县,亿元,matched,156130525,2019
2019,,130528,244.4924,,宁晋县,亿元,matched,156130528,2019
2019,,130529,98.1509,,巨鹿县,亿元,matched,156130529,2019
2019,,130530,51.6212,,新河县,亿元,matched,156130530,2019
2019,,130531,60.0841,,广宗县,亿元,matched,156130531,2019
2019,,130532,87.3819,,平乡县,亿元,matched,156130532,2019
2019,,130533,106.2004,,威县,亿元,matched,156130533,2019
2019,,130534,140.9271,,清河县,亿元,matched,156130534,2019
2019,,130535,75.0498,,临西县,亿元,matched,156130535,2019
2019,,130581,115.6294,,南宫市,亿元,matched,156130581,2019
2019,,130582,188.146,,沙河市,亿元,matched,156130582,2019
2019,,130602,,,竞秀区,亿元,no_data,156130602,2019
2019,,130606,,,莲池区,亿元,no_data,156130606,2019
2019,,130607,120.3442,,满城区,亿元,matched,156130607,2019
2019,,130608,136.8371,,清苑区,亿元,matched,156130608,2019
2019,,130609,271.3072,,徐水区,亿元,matched,156130609,2019
2019,,130623,89.2536,,涞水县,亿元,matched,156130623,2019
2019,,130624,44.9484,,阜平县,亿元,matched,156130624,2019
2019,,130626,159.8186,,定兴县,亿元,matched,156130626,2019
2019,,130627,122.1962,,唐县,亿元,matched,156130627,2019
2019,,130628,98.2068,,高阳县,亿元,matched,156130628,2019
2019,,130629,59.9463,,容城县,亿元,matched,156130629,2019
2019,,130630,,,涞源县,亿元,no_data,156130630,2019
2019,,130631,,,望都县,亿元,no_data,156130631,2019
2019,,130632,,,安新县,亿元,no_data,156130632,2019
2019,,130633,,,易县,亿元,no_data,156130633,2019
2019,,130634,,,曲阳县,亿元,no_data,156130634,2019
2019,,130635,,,蠡县,亿元,no_data,156130635,2019
2019,,130636,,,顺平县,亿元,no_data,156130636,2019
2019,,130637,,,博野县,亿元,no_data,156130637,2019
2019,,130638,,,雄县,亿元,no_data,156130638,2019
2019,,130681,,,涿州市,亿元,no_data,156130681,2019
2019,,130682,,,定州市,亿元,no_data,156130682,2019
2019,,130683,,,安国市,亿元,no_data,156130683,2019
2019,,130684,,,高碑店市,亿元,no_data,156130684,2019
2019,,130702,,,桥东区,亿元,no_data,156130702,2019
2019,,130703,,,桥西区,亿元,no_data,156130703,2019
2019,,130705,,,宣化区,亿元,no_data,156130705,2019
2019,,130706,,,下花园区,亿元,no_data,156130706,2019
2019,,130708,72.5934,,万全区,亿元,matched,156130708,2019
2019,,130709,32.6751,,崇礼区,亿元,matched,156130709,2019
2019,,130722,118.8906,,张北县,亿元,matched,156130722,2019
2019,,130723,56.6826,,康保县,亿元,matched,156130723,2019
2019,,130724,64.4254,,沽源县,亿元,matched,156130724,2019
2019,,130725,43.917,,尚义县,亿元,matched,156130725,2019
2019,,130726,82.8387,,蔚县,亿元,matched,156130726,2019
2019,,130727,52.1095,,阳原县,亿元,matched,156130727,2019
2019,,130728,95.6819,,怀安县,亿元,matched,156130728,2019
2019,,130730,131.9744,,怀来县,亿元,matched,156130730,2019
2019,,130731,84.5862,,涿鹿县,亿元,matched,156130731,2019
2019,,130732,61.3423,,赤城县,亿元,matched,156130732,2019
2019,,130802,,,双桥区,亿元,no_data,156130802,2019
2019,,130803,,,双滦区,亿元,no_data,156130803,2019
2019,,130804,,,鹰手营子矿区,亿元,no_data,156130804,2019
2019,,130821,127.4325,,承德县,亿元,matched,156130821,2019
2019,,130822,112.7096,,兴隆县,亿元,matched,156130822,2019
2019,,130824,145.0996,,滦平县,亿元,matched,156130824,2019
2019,,130825,143.1867,,隆化县,亿元,matched,156130825,2019
2019,,130826,119.4812,,丰宁满族自治县,亿元,matched,156130826,2019
2019,,130827,148.5938,,宽城满族自治县,亿元,matched,156130827,2019
2019,,130828,154.6643,,围场满族蒙古族自治县,亿元,matched,156130828,2019
2019,,130881,135.0512,,平泉市,亿元,matched,156130881,2019
2019,,130902,,,新华区,亿元,no_data,156130902,2019
2019,,130903,,,运河区,亿元,no_data,156130903,2019
2019,,130921,216.2824,,沧县,亿元,matched,156130921,2019
2019,,130922,190.0485,,青县,亿元,matched,156130922,2019
2019,,130923,147.7996,,东光县,亿元,matched,156130923,2019
2019,,130924,50.3348,,海兴县,亿元,matched,156130924,2019
2019,,130925,131.538,,盐山县,亿元,matched,156130925,2019
2019,,130926,129.5718,,肃宁县,亿元,matched,156130926,2019
2019,,130927,100.8848,,南皮县,亿元,matched,156130927,2019
2019,,130928,84.9196,,吴桥县,亿元,matched,156130928,2019
2019,,130929,168.3603,,献县,亿元,matched,156130929,2019
2019,,130930,88.0395,,孟村回族自治县,亿元,matched,156130930,2019
2019,,130981,222.278,,泊头市,亿元,matched,156130981,2019
2019,,130982,590.0078,,任丘市,亿元,matched,156130982,2019
2019,,130983,247.1298,,黄骅市,亿元,matched,156130983,2019
2019,,130984,236.0908,,河间市,亿元,matched,156130984,2019
2019,,131002,,,安次区,亿元,no_data,156131002,2019
2019,,131003,,,广阳区,亿元,no_data,156131003,2019
2019,,131022,313.4073,,固安县,亿元,matched,156131022,2019
2019,,131023,204.5058,,永清县,亿元,matched,156131023,2019
2019,,131024,224.8152,,香河县,亿元,matched,156131024,2019
2019,,131025,170.5666,,大城县,亿元,matched,156131025,2019
2019,,131026,188.7961,,文安县,亿元,matched,156131026,2019
2019,,131028,164.804,,大厂回族自治县,亿元,matched,156131028,2019
2019,,131081,401.1543,,霸州市,亿元,matched,156131081,2019
2019,,131082,504.8086,,三河市,亿元,matched,156131082,2019
2019,,131102,,,桃城区,亿元,no_data,156131102,2019
2019,,131103,,,冀州区,亿元,no_data,156131103,2019
2019,,131121,,,枣强县,亿元,no_data,156131121,2019
2019,,131122,,,武邑县,亿元,no_data,156131122,2019
2019,,131123,,,武强县,亿元,no_data,156131123,2019
2019,,131124,,,饶阳县,亿元,no_data,156131124,2019
2019,,131125,,,安平县,亿元,no_data,156131125,2019
2019,,131126,,,故城县,亿元,no_data,156131126,2019
2019,,131127,,,景县,亿元,no_data,156131127,2019
2019,,131128,,,阜城县,亿元,no_data,156131128,2019
2019,,131182,,,深州市,亿元,no_data,156131182,2019
2019,,140105,,,小店区,亿元,no_data,156140105,2019
2019,,140106,,,迎泽区,亿元,no_data,156140106,2019
2019,,140107,,,杏花岭区,亿元,no_data,156140107,2019
2019,,140108,,,尖草坪区,亿元,no_data,156140108,2019
2019,,140109,,,万柏林区,亿元,no_data,156140109,2019
2019,,140110,,,晋源区,亿元,no_data,156140110,2019
2019,,140121,191.9297,,清徐县,亿元,matched,156140121,2019
2019,,140122,50.8696,,阳曲县,亿元,matched,156140122,2019
2019,,140123,24.7637,,娄烦县,亿元,matched,156140123,2019
2019,,140181,43.8364,,古交市,亿元,matched,156140181,2019
2019,,140212,,,新荣区,亿元,no_data,156140212,2019
2019,,140213,,,平城区,亿元,no_data,156140213,2019
2019,,140214,,,云冈区,亿元,no_data,156140214,2019
2019,,140215,124.5569,,云州区,亿元,matched,156140215,2019
2019,,140221,50.9886,,阳高县,亿元,matched,156140221,2019
2019,,140222,36.8802,,天镇县,亿元,matched,156140222,2019
2019,,140223,41.0714,,广灵县,亿元,matched,156140223,2019
2019,,140224,50.5072,,灵丘县,亿元,matched,156140224,2019
2019,,140225,48.8468,,浑源县,亿元,matched,156140225,2019
2019,,140226,67.454,,左云县,亿元,matched,156140226,2019
2019,,140302,,,城区,亿元,no_data,156140302,2019
2019,,140303,,,矿区,亿元,no_data,156140303,2019
2019,,140311,,,郊区,亿元,no_data,156140311,2019
2019,,140321,111.2228,,平定县,亿元,matched,156140321,2019
2019,,140322,129.2797,,盂县,亿元,matched,156140322,2019
2019,,140403,,,潞州区,亿元,no_data,156140403,2019
2019,,140404,,,上党区,亿元,no_data,156140404,2019
2019,,140405,133.0059,,屯留区,亿元,matched,156140405,2019
2019,,140406,125.3824,,潞城区,亿元,matched,156140406,2019
2019,,140423,216.1939,,襄垣县,亿元,matched,156140423,2019
2019,,140425,23.1964,,平顺县,亿元,matched,156140425,2019
2019,,140426,30.7507,,黎城县,亿元,matched,156140426,2019
2019,,140427,54.2722,,壶关县,亿元,matched,156140427,2019
2019,,140428,174.5969,,长子县,亿元,matched,156140428,2019
2019,,140429,60.24,,武乡县,亿元,matched,156140429,2019
2019,,140430,31.4853,,沁县,亿元,matched,156140430,2019
2019,,140431,129.2841,,沁源县,亿元,matched,156140431,2019
2019,,140502,,,城区,亿元,no_data,156140502,2019
2019,,140521,219.3655,,沁水县,亿元,matched,156140521,2019
2019,,140522,217.4663,,阳城县,亿元,matched,156140522,2019
2019,,140524,44.12,,陵川县,亿元,matched,156140524,2019
2019,,140525,301.7688,,泽州县,亿元,matched,156140525,2019
2019,,140581,229.3324,,高平市,亿元,matched,156140581,2019
2019,,140602,,,朔城区,亿元,no_data,156140602,2019
2019,,140603,,,平鲁区,亿元,no_data,156140603,2019
2019,,140621,136.7682,,山阴县,亿元,matched,156140621,2019
2019,,140622,70.9067,,应县,亿元,matched,156140622,2019
2019,,140623,91.4475,,右玉县,亿元,matched,156140623,2019
2019,,140681,228.0757,,怀仁市,亿元,matched,156140681,2019
2019,,140702,,,榆次区,亿元,no_data,156140702,2019
2019,,140703,,,太谷区,亿元,no_data,156140703,2019
2019,,140721,35.4739,,榆社县,亿元,matched,156140721,2019
2019,,140722,56.3424,,左权县,亿元,matched,156140722,2019
2019,,140723,58.0946,,和顺县,亿元,matched,156140723,2019
2019,,140724,88.3052,,昔阳县,亿元,matched,156140724,2019
2019,,140725,125.2299,,寿阳县,亿元,matched,156140725,2019
2019,,140727,88.7946,,祁县,亿元,matched,156140727,2019
2019,,140728,115.9574,,平遥县,亿元,matched,156140728,2019
2019,,140729,233.9489,,灵石县,亿元,matched,156140729,2019
2019,,140781,244.8783,,介休市,亿元,matched,156140781,2019
2019,,140802,,,盐湖区,亿元,no_data,156140802,2019
2019,,140821,140.1024,,临猗县,亿元,matched,156140821,2019
2019,,140822,77.2803,,万荣县,亿元,matched,156140822,2019
2019,,140823,134.4255,,闻喜县,亿元,matched,156140823,2019
2019,,140824,89.7484,,稷山县,亿元,matched,156140824,2019
2019,,140825,115.4482,,新绛县,亿元,matched,156140825,2019
2019,,140826,62.9553,,绛县,亿元,matched,156140826,2019
2019,,140827,64.9618,,垣曲县,亿元,matched,156140827,2019
2019,,140828,62.1879,,夏县,亿元,matched,156140828,2019
2019,,140829,52.5512,,平陆县,亿元,matched,156140829,2019
2019,,140830,93.8127,,芮城县,亿元,matched,156140830,2019
2019,,140881,126.8814,,永济市,亿元,matched,156140881,2019
2019,,140882,250.6408,,河津市,亿元,matched,156140882,2019
2019,,140902,,,忻府区,亿元,no_data,156140902,2019
2019,,140921,52.5654,,定襄县,亿元,matched,156140921,2019
2019,,140922,51.92,,五台县,亿元,matched,156140922,2019
2019,,140923,67.8907,,代县,亿元,matched,156140923,2019
2019,,140924,71.8846,,繁峙县,亿元,matched,156140924,2019
2019,,140925,67.7422,,宁武县,亿元,matched,156140925,2019
2019,,140926,34.9874,,静乐县,亿元,matched,156140926,2019
2019,,140927,31.0345,,神池县,亿元,matched,156140927,2019
2019,,140928,30.8116,,五寨县,亿元,matched,156140928,2019
2019,,140929,33.3369,,岢岚县,亿元,matched,156140929,2019
2019,,140930,108.7626,,河曲县,亿元,matched,156140930,2019
2019,,140931,83.7231,,保德县,亿元,matched,156140931,2019
2019,,140932,34.3168,,偏关县,亿元,matched,156140932,2019
2019,,140981,143.4553,,原平市,亿元,matched,156140981,2019
2019,,141002,,,尧都区,亿元,no_data,156141002,2019
2019,,141021,110.2964,,曲沃县,亿元,matched,156141021,2019
2019,,141022,71.3507,,翼城县,亿元,matched,156141022,2019
2019,,141023,125.8485,,襄汾县,亿元,matched,156141023,2019
2019,,141024,151.4975,,洪洞县,亿元,matched,156141024,2019
2019,,141025,49.9911,,古县,亿元,matched,156141025,2019
2019,,141026,63.8474,,安泽县,亿元,matched,156141026,2019
2019,,141027,41.4613,,浮山县,亿元,matched,156141027,2019
2019,,141028,22.937,,吉县,亿元,matched,156141028,2019
2019,,141029,131.5771,,乡宁县,亿元,matched,156141029,2019
2019,,141030,9.428,,大宁县,亿元,matched,156141030,2019
2019,,141031,18.7449,,隰县,亿元,matched,156141031,2019
2019,,141032,10.5649,,永和县,亿元,matched,156141032,2019
2019,,141033,92.0532,,蒲县,亿元,matched,156141033,2019
2019,,141034,22.3588,,汾西县,亿元,matched,156141034,2019
2019,,141081,115.2131,,侯马市,亿元,matched,156141081,2019
2019,,141082,79.7037,,霍州市,亿元,matched,156141082,2019
2019,,141102,137.341,,离石区,亿元,matched,156141102,2019
2019,,141121,74.918,,文水县,亿元,matched,156141121,2019
2019,,141122,91.4326,,交城县,亿元,matched,156141122,2019
2019,,141123,113.17,,兴县,亿元,matched,156141123,2019
2019,,141124,88.9719,,临县,亿元,matched,156141124,2019
2019,,141125,204.552,,柳林县,亿元,matched,156141125,2019
2019,,141126,14.8111,,石楼县,亿元,matched,156141126,2019
2019,,141127,49.2533,,岚县,亿元,matched,156141127,2019
2019,,141128,50.5869,,方山县,亿元,matched,156141128,2019
2019,,141129,107.5217,,中阳县,亿元,matched,156141129,2019
2019,,141130,55.4446,,交口县,亿元,matched,156141130,2019
2019,,141181,319.7652,,孝义市,亿元,matched,156141181,2019
2019,,141182,204.789,,汾阳市,亿元,matched,156141182,2019
2019,,150102,,,新城区,亿元,no_data,156150102,2019
2019,,150103,,,回民区,亿元,no_data,156150103,2019
2019,,150104,,,玉泉区,亿元,no_data,156150104,2019
2019,,150105,,,赛罕区,亿元,no_data,156150105,2019
2019,,150121,,,土默特左旗,亿元,no_data,156150121,2019
2019,,150122,,,托克托县,亿元,no_data,156150122,2019
2019,,150123,,,和林格尔县,亿元,no_data,156150123,2019
2019,,150124,,,清水河县,亿元,no_data,156150124,2019
2019,,150125,,,武川县,亿元,no_data,156150125,2019
2019,,150202,,,东河区,亿元,no_data,156150202,2019
2019,,150203,,,昆都仑区,亿元,no_data,156150203,2019
2019,,150204,,,青山区,亿元,no_data,156150204,2019
2019,,150205,,,石拐区,亿元,no_data,156150205,2019
2019,,150206,,,白云鄂博矿区,亿元,no_data,156150206,2019
2019,,150207,,,九原区,亿元,no_data,156150207,2019
2019,,150221,,,土默特右旗,亿元,no_data,156150221,2019
2019,,150222,,,固阳县,亿元,no_data,156150222,2019
2019,,150223,,,达尔罕茂明安联合旗,亿元,no_data,156150223,2019
2019,,150302,,,海勃湾区,亿元,no_data,156150302,2019
2019,,150303,,,海南区,亿元,no_data,156150303,2019
2019,,150304,,,乌达区,亿元,no_data,156150304,2019
2019,,150402,,,红山区,亿元,no_data,156150402,2019
2019,,150403,,,元宝山区,亿元,no_data,156150403,2019
2019,,150404,,,松山区,亿元,no_data,156150404,2019
2019,,150421,92.4421,,阿鲁科尔沁旗,亿元,matched,156150421,2019
2019,,150422,119.5407,,巴林左旗,亿元,matched,156150422,2019
2019,,150423,57.9254,,巴林右旗,亿元,matched,156150423,2019
2019,,150424,78.6032,,林西县,亿元,matched,156150424,2019
2019,,150425,119.6962,,克什克腾旗,亿元,matched,156150425,2019
2019,,150426,137.778,,翁牛特旗,亿元,matched,156150426,2019
2019,,150428,83.115,,喀喇沁旗,亿元,matched,156150428,2019
2019,,150429,152.1649,,宁城县,亿元,matched,156150429,2019
2019,,150430,140.2308,,敖汉旗,亿元,matched,156150430,2019
2019,,150502,,,科尔沁区,亿元,no_data,156150502,2019
2019,,150521,128.75,,科尔沁左翼中旗,亿元,matched,156150521,2019
2019,,150522,,,科尔沁左翼后旗,亿元,no_data,156150522,2019
2019,,150523,,,开鲁县,亿元,no_data,156150523,2019
2019,,150524,,,库伦旗,亿元,no_data,156150524,2019
2019,,150525,,,奈曼旗,亿元,no_data,156150525,2019
2019,,150526,,,扎鲁特旗,亿元,no_data,156150526,2019
2019,,150581,,,霍林郭勒市,亿元,no_data,156150581,2019
2019,,150602,712.63,,东胜区,亿元,matched,156150602,2019
2019,,150603,,,康巴什区,亿元,no_data,156150603,2019
2019,,150621,322.65,,达拉特旗,亿元,matched,156150621,2019
2019,,150622,820.05,,准格尔旗,亿元,matched,156150622,2019
2019,,150623,135.3,,鄂托克前旗,亿元,matched,156150623,2019
2019,,150624,360.36,,鄂托克旗,亿元,matched,156150624,2019
2019,,150625,125.33,,杭锦旗,亿元,matched,156150625,2019
2019,,150626,309.13,,乌审旗,亿元,matched,156150626,2019
2019,,150627,731.8,,伊金霍洛旗,亿元,matched,156150627,2019
2019,,150702,181.5187,,海拉尔区,亿元,matched,156150702,2019
2019,,150703,,,扎赉诺尔区,亿元,no_data,156150703,2019
2019,,150721,96.2096,,阿荣旗,亿元,matched,156150721,2019
2019,,150722,85.2938,,莫力达瓦达斡尔族自治旗,亿元,matched,156150722,2019
2019,,150723,65.5112,,鄂伦春自治旗,亿元,matched,156150723,2019
2019,,150724,106.9273,,鄂温克族自治旗,亿元,matched,156150724,2019
2019,,150725,91.071,,陈巴尔虎旗,亿元,matched,156150725,2019
2019,,150726,24.4729,,新巴尔虎左旗,亿元,matched,156150726,2019
2019,,150727,55.2246,,新巴尔虎右旗,亿元,matched,156150727,2019
2019,,150781,148.6372,,满洲里市,亿元,matched,156150781,2019
2019,,150782,106.2049,,牙克石市,亿元,matched,156150782,2019
2019,,150783,159.7492,,扎兰屯市,亿元,matched,156150783,2019
2019,,150784,40.5951,,额尔古纳市,亿元,matched,156150784,2019
2019,,150785,32.0087,,根河市,亿元,matched,156150785,2019
2019,,150802,297.07,,临河区,亿元,matched,156150802,2019
2019,,150821,104.97,,五原县,亿元,matched,156150821,2019
2019,,150822,54.9,,磴口县,亿元,matched,156150822,2019
2019,,150823,137.3361,,乌拉特前旗,亿元,matched,156150823,2019
2019,,150824,98.39,,乌拉特中旗,亿元,matched,156150824,2019
2019,,150825,71.82,,乌拉特后旗,亿元,matched,156150825,2019
2019,,150826,110.52,,杭锦后旗,亿元,matched,156150826,2019
2019,,150902,210.8366,,集宁区,亿元,matched,156150902,2019
2019,,150921,50.565,,卓资县,亿元,matched,156150921,2019
2019,,150922,46.4088,,化德县,亿元,matched,156150922,2019
2019,,150923,58.5189,,商都县,亿元,matched,156150923,2019
2019,,150924,56.5927,,兴和县,亿元,matched,156150924,2019
2019,,150925,48.298,,凉城县,亿元,matched,156150925,2019
2019,,150926,77.8799,,察哈尔右翼前旗,亿元,matched,156150926,2019
2019,,150927,49.5262,,察哈尔右翼中旗,亿元,matched,156150927,2019
2019,,150928,65.5215,,察哈尔右翼后旗,亿元,matched,156150928,2019
2019,,150929,58.9356,,四子王旗,亿元,matched,156150929,2019
2019,,150981,85.3444,,丰镇市,亿元,matched,156150981,2019
2019,,152201,176.484,,乌兰浩特市,亿元,matched,156152201,2019
2019,,152202,19.3759,,阿尔山市,亿元,matched,156152202,2019
2019,,152221,95.504,,科尔沁右翼前旗,亿元,matched,156152221,2019
2019,,152222,64.877,,科尔沁右翼中旗,亿元,matched,156152222,2019
2019,,152223,96.3897,,扎赉特旗,亿元,matched,156152223,2019
2019,,152224,67.4294,,突泉县,亿元,matched,156152224,2019
2019,,152501,66.25,,二连浩特市,亿元,matched,156152501,2019
2019,,152502,213.3849,,锡林浩特市,亿元,matched,156152502,2019
2019,,152522,34.9331,,阿巴嘎旗,亿元,matched,156152522,2019
2019,,152523,26.2336,,苏尼特左旗,亿元,matched,156152523,2019
2019,,152524,41.7159,,苏尼特右旗,亿元,matched,156152524,2019
2019,,152525,90.8932,,东乌珠穆沁旗,亿元,matched,156152525,2019
2019,,152526,128.0348,,西乌珠穆沁旗,亿元,matched,156152526,2019
2019,,152527,43.4096,,太仆寺旗,亿元,matched,156152527,2019
2019,,152528,22.0958,,镶黄旗,亿元,matched,156152528,2019
2019,,152529,26.753,,正镶白旗,亿元,matched,156152529,2019
2019,,152530,57.756,,正蓝旗,亿元,matched,156152530,2019
2019,,152531,47.1889,,多伦县,亿元,matched,156152531,2019
2019,,152921,238.7709,,阿拉善左旗,亿元,matched,156152921,2019
2019,,152922,19.4396,,阿拉善右旗,亿元,matched,156152922,2019
2019,,152923,37.0495,,额济纳旗,亿元,matched,156152923,2019
2019,,210102,,,和平区,亿元,no_data,156210102,2019
2019,,210103,,,沈河区,亿元,no_data,156210103,2019
2019,,210104,,,大东区,亿元,no_data,156210104,2019
2019,,210105,,,皇姑区,亿元,no_data,156210105,2019
2019,,210106,,,铁西区,亿元,no_data,156210106,2019
2019,,210111,,,苏家屯区,亿元,no_data,156210111,2019
2019,,210112,,,浑南区,亿元,no_data,156210112,2019
2019,,210113,,,沈北新区,亿元,no_data,156210113,2019
2019,,210114,,,于洪区,亿元,no_data,156210114,2019
2019,,210115,,,辽中区,亿元,no_data,156210115,2019
2019,,210123,,,康平县,亿元,no_data,156210123,2019
2019,,210124,,,法库县,亿元,no_data,156210124,2019
2019,,210181,,,新民市,亿元,no_data,156210181,2019
2019,,210202,,,中山区,亿元,no_data,156210202,2019
2019,,210203,,,西岗区,亿元,no_data,156210203,2019
2019,,210204,,,沙河口区,亿元,no_data,156210204,2019
2019,,210211,,,甘井子区,亿元,no_data,156210211,2019
2019,,210212,,,旅顺口区,亿元,no_data,156210212,2019
2019,,210213,,,金州区,亿元,no_data,156210213,2019
2019,,210214,338.5765,,普兰店区,亿元,matched,156210214,2019
2019,,210224,83.6077,,长海县,亿元,matched,156210224,2019
2019,,210281,764.6358,,瓦房店市,亿元,matched,156210281,2019
2019,,210283,494.7083,,庄河市,亿元,matched,156210283,2019
2019,,210302,,,铁东区,亿元,no_data,156210302,2019
2019,,210303,,,铁西区,亿元,no_data,156210303,2019
