city_code,city,province_code,source_code,mapping_type,source_year,source_url
5116,广安市,51,511600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5117,达州市,51,511700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5118,雅安市,51,511800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5119,巴中市,51,511900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5120,资阳市,51,512000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5132,阿坝藏族羌族自治州,51,513200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5133,甘孜藏族自治州,51,513300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5134,凉山彝族自治州,51,513400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5201,贵阳市,52,520100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5202,六盘水市,52,520200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5203,遵义市,52,520300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5204,安顺市,52,520400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5205,毕节市,52,520500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5206,铜仁市,52,520600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5223,黔西南布依族苗族自治州,52,522300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5226,黔东南苗族侗族自治州,52,522600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5227,黔南布依族苗族自治州,52,522700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5301,昆明市,53,530100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5303,曲靖市,53,530300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5304,玉溪市,53,530400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5305,保山市,53,530500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5306,昭通市,53,530600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5307,丽江市,53,530700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5308,普洱市,53,530800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5309,临沧市,53,530900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5323,楚雄彝族自治州,53,532300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5325,红河哈尼族彝族自治州,53,532500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5326,文山壮族苗族自治州,53,532600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5328,西双版纳傣族自治州,53,532800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5329,大理白族自治州,53,532900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5331,德宏傣族景颇族自治州,53,533100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5333,怒江傈僳族自治州,53,533300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5334,迪庆藏族自治州,53,533400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5401,拉萨市,54,540100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5402,日喀则市,54,540200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5403,昌都市,54,540300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5404,林芝市,54,540400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5405,山南市,54,540500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5406,那曲市,54,540600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
5425,阿里地区,54,542500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6101,西安市,61,610100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6102,铜川市,61,610200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6103,宝鸡市,61,610300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6104,咸阳市,61,610400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6105,渭南市,61,610500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6106,延安市,61,610600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6107,汉中市,61,610700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6108,榆林市,61,610800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6109,安康市,61,610900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6110,商洛市,61,611000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6201,兰州市,62,620100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6202,嘉峪关市,62,620200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6203,金昌市,62,620300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6204,白银市,62,620400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6205,天水市,62,620500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6206,武威市,62,620600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6207,张掖市,62,620700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6208,平凉市,62,620800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6209,酒泉市,62,620900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6210,庆阳市,62,621000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6211,定西市,62,621100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6212,陇南市,62,621200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6229,临夏回族自治州,62,622900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6230,甘南藏族自治州,62,623000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6297,甘肃省特殊区域,62,620000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6298,甘肃省特殊区域,62,620000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6299,甘肃省特殊区域,62,620000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6301,西宁市,63,630100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6302,海东市,63,630200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6322,海北藏族自治州,63,632200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6323,黄南藏族自治州,63,632300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6325,海南藏族自治州,63,632500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6326,果洛藏族自治州,63,632600,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6327,玉树藏族自治州,63,632700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6328,海西蒙古族藏族自治州,63,632800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6401,银川市,64,640100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6402,石嘴山市,64,640200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6403,吴忠市,64,640300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6404,固原市,64,640400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6405,中卫市,64,640500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6501,乌鲁木齐市,65,650100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6502,克拉玛依市,65,650200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6504,吐鲁番市,65,650400,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6505,哈密市,65,650500,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6523,昌吉回族自治州,65,652300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6527,博尔塔拉蒙古自治州,65,652700,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6528,巴音郭楞蒙古自治州,65,652800,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6529,阿克苏地区,65,652900,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6530,克孜勒苏柯尔克孜自治州,65,653000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6531,喀什地区,65,653100,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6532,和田地区,65,653200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6540,伊犁哈萨克自治州,65,654000,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6542,塔城地区,65,654200,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6543,阿勒泰地区,65,654300,official_prefecture,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
6590,新疆维吾尔自治区直辖县级行政区划,65,650000,province_direct,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
7100,台湾省,71,710000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
8101,香港特别行政区,81,810000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
8200,澳门特别行政区,82,820000,special_region,2023,https://www.mca.gov.cn/mzsj/xzqh/2023/202301xzqh.html
